first_name,last_name,emp_no,birth_date,hire_date
Shuji,Bisiani,474480,1955-04-18,1985-07-27
Stafford,Koshiba,474490,1954-10-07,1986-08-13
Zhiguo,Rosch,474492,1953-08-21,1987-12-10
Percy,Schaft,474505,1952-05-20,1985-06-30
Barton,Hambrick,474516,1955-10-21,1988-02-09
Paloma,Kawashima,474519,1953-08-14,1988-11-13
Tsz,Delgrange,474527,1954-02-25,1988-11-03
Billie,Georg,474528,1954-06-16,1987-10-07
Elzbieta,Tasistro,474535,1952-10-12,1985-03-08
Duri,Hartvigsen,474556,1952-02-09,1986-05-14
Paraskevi,Nyanchama,474569,1955-10-24,1988-06-20
Manohar,Plump,474577,1953-11-14,1987-12-20
Elvia,Grabner,474580,1954-02-20,1986-10-31
Masamitsu,Wrigley,474586,1954-02-05,1988-03-04
Douadi,Lieberherr,474619,1955-04-21,1985-10-22
Cristinel,Farrel,474636,1955-04-14,1988-01-10
Giao,Bisiani,474640,1955-09-08,1988-07-30
Xinan,Nastansky,474641,1952-12-08,1987-02-06
Nikolaos,Cannane,474646,1952-07-17,1986-12-13
Rayond,Schach,474654,1953-08-20,1986-01-28
Bodo,Rothe,474657,1952-06-03,1986-01-16
Chinhyun,Klyachko,474684,1953-04-30,1987-11-01
Tristan,Rosin,474690,1954-06-23,1987-09-28
Jenwei,Collette,474697,1953-10-28,1987-06-13
Hirochika,Roison,474710,1954-04-16,1985-09-21
Miquel,Reistad,474721,1955-07-06,1985-05-21
Mayuko,Copas,474725,1953-05-27,1986-12-23
Kousuke,Fandrianto,474728,1953-10-31,1987-10-24
Wuxu,Morrin,474729,1955-06-09,1988-10-22
Kendra,Peir,474735,1955-01-02,1988-12-06
Vitali,Pargas,474739,1953-09-15,1987-07-11
Munir,Dengi,474750,1953-11-04,1986-11-29
Christ,Varker,474755,1955-11-01,1985-02-27
Jaideep,Molenaar,474787,1955-07-12,1985-03-18
Arunachalam,Srimani,474793,1953-11-27,1986-07-07
Nitsan,Talmor,474797,1952-09-22,1987-03-08
Chiranjit,Gide,474798,1952-09-02,1985-06-24
Aleksandar,Slaats,474801,1953-03-13,1988-06-13
Gladys,Dusink,474813,1955-11-12,1987-06-19
Narain,Ghemri,474818,1954-09-30,1987-10-31
Chenyi,Schaaf,474837,1952-05-03,1986-04-28
Tomoyuki,Gerlach,474851,1953-12-29,1987-02-11
Sibyl,Matzen,474859,1954-06-06,1988-08-03
Youpyo,Chinin,474862,1955-03-04,1988-09-10
Elvis,Emden,474872,1955-06-18,1988-04-18
Kwangyoen,Stasinski,474883,1954-06-09,1985-09-12
Almudena,Peres,474891,1952-10-18,1986-08-17
Michaela,Hertweck,474895,1955-04-30,1988-09-23
Xiaoheng,Marletta,474898,1953-04-14,1987-12-08
Nirmal,Lemarechal,474912,1952-04-11,1988-09-22
Piyawadee,Oehlmann,474913,1955-11-26,1988-04-04
Aimee,Baak,474921,1952-03-07,1988-02-10
Kazuhiko,Pileggi,474943,1954-07-12,1986-12-25
Zhigen,Range,474947,1955-12-31,1985-12-01
Gil,Stentiford,474948,1955-01-12,1986-02-09
Lijia,Cannane,474950,1952-09-08,1986-12-24
Wonhee,Brickell,474951,1955-05-26,1986-09-23
Achilleas,Rindone,474980,1953-01-08,1987-09-13
Baoqiu,Danner,474981,1955-09-25,1986-05-05
Ewing,Fioravanti,474990,1952-08-20,1985-09-05
Saeed,Gelosh,474996,1953-05-06,1988-07-28
Heather,Chaudhuri,475001,1954-07-16,1986-03-09
Branimir,Miara,475003,1952-08-03,1988-08-10
Aral,Takkinen,475009,1952-11-25,1985-04-23
Zdislav,Marciano,475013,1954-08-16,1987-07-27
Takahira,Douceur,475016,1953-06-20,1988-05-01
Shaowei,Hasenauer,475037,1955-10-27,1988-04-13
Kotesh,Ertl,475039,1952-08-23,1987-06-15
Ulises,Vitiello,475051,1952-12-07,1988-10-20
Dipankar,Buescher,475054,1954-09-16,1986-05-15
Chinho,Assaf,475071,1953-03-24,1985-03-29
Aluzio,Benzaken,475072,1952-02-25,1988-06-08
Claude,Ouhyoung,475077,1952-03-12,1985-06-30
Elvia,Flexer,475082,1954-05-25,1985-03-21
Sasan,Haraldson,475089,1954-05-04,1985-02-14
Giap,Bridgland,475091,1953-05-24,1988-10-25
Almudena,Streit,475093,1953-05-17,1985-09-13
Marek,Koblick,475097,1953-10-28,1986-04-24
Basim,Hoppenstand,475108,1952-10-05,1988-03-11
Martial,Dredge,475125,1955-09-26,1985-08-21
Shigeu,Jayawardene,475140,1954-08-21,1986-08-22
Srinidhi,Pero,475148,1953-07-05,1986-12-31
Younwoo,Baja,475167,1955-10-01,1985-03-09
Ebbe,Terwilliger,475181,1954-07-29,1988-06-27
Yuqun,Figueira,475190,1952-12-22,1988-02-08
Nahid,Mitina,475195,1953-04-25,1988-05-03
Leandro,Giaccio,475204,1953-02-10,1985-08-04
Maris,Rusterholz,475205,1954-11-15,1988-02-06
Basant,Muhling,475218,1953-08-31,1986-11-16
Yuqun,Rassart,475221,1953-10-15,1988-08-02
Yoshimitsu,Majewski,475226,1955-03-06,1988-10-02
Shim,Pero,475229,1955-10-20,1988-11-24
Roded,Doering,475234,1953-08-28,1988-11-11
Yurij,Babu,475240,1954-12-30,1987-09-14
Mayuri,Garnick,475241,1954-02-08,1986-02-17
Zhensheng,Radivojevic,475259,1952-03-02,1988-01-16
Fan,Simkin,475265,1952-04-08,1986-03-08
Rance,Engelmann,475266,1953-09-22,1985-10-25
Rance,Cullers,475269,1952-08-30,1986-01-02
Sarita,Cherinka,475283,1955-01-16,1985-11-04
Dzung,Roohalamini,475284,1953-04-07,1985-03-29
Luigi,Cincotta,475299,1953-12-02,1986-06-04
Jongsuk,Schaar,475300,1952-06-04,1988-04-19
Shushma,Rajaraman,475304,1953-09-10,1988-09-28
Arve,Sommer,475327,1955-01-25,1986-07-17
Atreyi,Eppinger,475329,1952-05-08,1986-02-01
Dietrich,Hiltgen,475334,1953-11-25,1985-04-07
Oscal,Desikan,475338,1954-05-27,1986-09-15
Arif,Gelosh,475342,1953-04-29,1988-02-17
Kazunori,Merkl,475348,1952-08-26,1988-06-14
Barna,Garigliano,475351,1954-01-28,1986-05-06
Ramachenga,Ebeling,475358,1952-02-11,1985-11-14
Premal,Caine,475367,1952-11-02,1988-12-14
Gay,Cappello,475371,1954-09-17,1987-04-18
Xinyu,Dayana,475377,1954-03-02,1987-11-07
Visit,Isard,475383,1952-08-22,1985-12-29
Kiyokazu,Domenig,475384,1952-12-22,1985-04-09
Yunming,Anger,475385,1955-09-26,1985-08-14
Kazuhisa,Nations,475389,1952-08-03,1988-08-05
Mokhtar,Falster,475392,1952-05-14,1988-07-10
Gully,Ramaiah,475394,1955-03-18,1986-07-09
Xiahua,Fiutem,475396,1954-11-14,1986-09-28
Freyja,Otillio,475403,1954-07-19,1985-09-03
Vidya,Eugenio,475426,1954-04-23,1988-07-01
Kirk,Cummings,475436,1955-04-24,1986-01-09
Bernardo,Lorcy,475441,1955-05-27,1985-04-01
Ingemar,Lorys,475448,1954-01-03,1987-11-14
Kinh,Rousseau,475451,1952-06-02,1987-06-19
Bikash,Marquardt,475462,1952-03-08,1987-10-01
Kendra,Kawashima,475463,1952-05-31,1987-04-09
Shigeu,Improta,475468,1952-04-14,1985-11-30
Rosalie,Backhouse,475472,1955-11-22,1988-06-07
Baruch,Lichtner,475475,1953-10-06,1986-05-11
Guozhong,Dratva,475477,1955-06-25,1987-10-19
Kristen,Schieder,475480,1955-09-25,1988-04-24
Moto,Baalen,475483,1955-03-24,1988-09-07
Fusako,Yurek,475489,1954-09-13,1988-03-22
Piyush,Cyre,475490,1954-08-06,1985-05-26
George,Joslin,475493,1953-08-14,1985-07-27
Uwe,Kermarrec,475506,1954-12-19,1988-02-26
Heng,Miculan,475508,1952-12-24,1985-12-22
Magdalena,Hopewell,475521,1952-11-29,1985-05-31
Tomoyuki,Socorro,475523,1953-09-23,1987-11-19
Tru,Beidas,475524,1952-04-16,1986-05-29
Shaunak,Sullins,475525,1955-11-01,1987-07-29
Leucio,Uludag,475546,1953-07-09,1988-06-09
Duangkaew,Schapiro,475553,1954-03-21,1985-07-25
Elgin,Gladwell,475564,1953-05-03,1988-10-14
Jackson,Luga,475573,1955-06-24,1985-11-04
Herb,Merey,475576,1955-07-27,1985-11-11
Perla,Veccia,475581,1955-04-09,1988-11-16
Nakhoon,Servi,475586,1953-03-15,1985-03-05
Mototsugu,Versino,475599,1953-02-06,1985-11-14
Sailaja,Bruckman,475611,1953-08-08,1985-04-15
Irene,Steinauer,475613,1955-08-11,1988-04-21
Mohamadou,Angiulli,475632,1953-07-16,1988-12-04
Alagu,Alameldin,475634,1954-12-20,1986-09-05
Maha,Ranka,475639,1954-10-20,1985-12-13
Girolamo,Azevdeo,475641,1953-08-17,1987-05-05
Danel,Zeilberger,475642,1955-01-09,1985-08-01
Poorav,Gubsky,475651,1953-01-16,1986-06-13
Clyde,Zuberek,475652,1953-01-20,1987-04-01
Fumiyo,Tibblin,475654,1955-05-29,1988-10-31
Shahid,Constantine,475657,1953-12-26,1987-09-28
Mamdouh,Borstler,475663,1953-04-12,1986-05-01
Kazuhiko,Veevers,475666,1954-03-08,1985-04-14
Hitomi,Billawala,475670,1952-05-11,1987-09-21
Sangeeta,Rosar,475671,1953-08-19,1986-10-12
Bowen,Vakili,475676,1954-07-07,1985-07-02
Dinkar,Kinley,475681,1952-04-11,1986-01-05
Elrique,Reeken,475686,1953-10-28,1986-07-26
Aimee,Anandan,475687,1953-12-31,1986-09-03
Inderjeet,Crabtree,475692,1954-03-31,1988-06-27
Yannik,Marrakchi,475706,1954-01-21,1985-03-01
Randy,Kaltofen,475707,1952-07-18,1986-04-27
Godehard,Restivo,475709,1955-08-15,1987-11-15
Gererd,Kaiserswerth,475719,1952-05-08,1986-04-26
Greger,Boudaillier,475722,1952-02-07,1987-12-04
Susanta,Figueira,475724,1955-03-11,1986-02-03
Bokyung,Khalid,475725,1953-03-12,1987-08-15
Zhiguo,Norsworthy,475737,1952-10-31,1986-05-28
Tze,Tsunoo,475746,1954-03-13,1986-02-17
Susumu,Ballarin,475756,1952-04-26,1985-06-10
Tommaso,Mayerwieser,475757,1952-11-11,1986-09-23
Billur,Hockney,475760,1954-08-21,1986-12-05
Renee,Jansch,475767,1954-02-01,1988-05-25
Kazuhisa,Ritzmann,475769,1952-10-05,1985-04-02
Zejun,Nilsson,475773,1955-09-19,1988-03-25
Vincent,Coombs,475774,1952-10-16,1988-12-23
Marek,Armand,475779,1954-06-15,1987-01-14
Chinhyun,Plump,475781,1954-07-12,1988-09-13
Zhiwei,Ramsak,475787,1955-12-22,1985-04-25
Honglan,Goldhammer,475790,1955-10-28,1985-03-24
Weiwu,Valiente,475808,1955-06-02,1987-05-17
Parke,Stifter,475809,1953-05-20,1986-05-19
Martial,Bellone,475810,1955-11-22,1987-03-12
Yannik,Rodier,475814,1953-03-07,1986-09-06
Tonny,Siksek,475816,1954-05-04,1985-11-20
Djelloul,Stassinopoulos,475817,1953-03-22,1988-06-04
Cedric,Erol,475820,1953-03-29,1985-06-22
Serenella,Krychniak,475841,1953-12-17,1985-03-22
Felicidad,Georgakopoulos,475847,1952-04-07,1987-09-03
Halsur,Champarnaud,475856,1955-05-11,1987-10-06
Brigham,Broomell,475860,1952-08-21,1988-05-07
Zengping,Falck,475862,1955-02-25,1985-03-08
Akemi,Lunt,475866,1954-06-15,1986-11-22
Vincent,Conti,475867,1954-10-20,1987-04-21
Taiji,Molenkamp,475868,1954-05-18,1988-05-07
Ziya,Demke,475871,1954-08-16,1988-04-21
Debatosh,Huxford,475875,1955-04-03,1988-06-27
Szabolcs,Tetzlaff,475880,1953-01-01,1985-03-29
Duke,Marzano,475882,1954-01-12,1985-11-07
Adam,Vecchio,475886,1954-09-02,1986-08-16
Manibrata,Picht,475890,1955-04-13,1988-11-20
Manibrata,Iacovou,475897,1953-10-19,1986-01-18
Urs,Narahari,475917,1952-12-27,1987-08-02
Bogdan,Matzke,475920,1955-06-19,1988-12-10
Tran,Herath,475924,1955-10-12,1986-01-01
Geoff,Stassinopoulos,475927,1955-07-08,1987-08-29
Ramzi,Magliocco,475928,1954-10-16,1986-04-04
Yechiam,Streng,475933,1952-11-26,1986-08-06
Arch,Munoz,475934,1952-03-19,1987-08-29
Ulf,Marsiglia,475946,1955-11-22,1987-03-05
Kwangjo,Chimia,475947,1953-10-19,1988-09-11
Stamatina,Kitsuregawa,475949,1954-09-24,1986-10-02
Yishay,Schapiro,475957,1954-12-05,1988-10-24
Wuxu,Knightly,475959,1953-10-11,1988-07-10
Udaiprakash,Gustavson,475961,1953-08-12,1985-05-07
Rasiah,Steenbeek,475962,1953-11-18,1987-01-24
Francesca,Merle,475967,1953-07-22,1988-11-16
Huican,Zambonelli,475972,1952-12-06,1986-05-16
Pradeep,Azuma,475991,1955-02-28,1987-02-14
Uriel,Puoti,476008,1952-09-13,1986-01-21
Jasminko,Minakawa,476016,1955-08-20,1985-12-29
Perry,Shihab,476023,1954-01-03,1987-11-04
Janalee,Murthy,476036,1952-09-07,1988-07-20
Constantijn,Uhrig,476042,1953-05-13,1987-11-24
Charlene,Perna,476057,1954-06-29,1985-02-06
Danny,Dehkordi,476081,1953-12-18,1985-12-18
Youngkon,Vesna,476082,1953-12-20,1987-05-31
Chiradeep,Garigliano,476083,1953-02-08,1986-02-28
Reinhard,Ranst,476084,1955-08-29,1988-08-20
Shaleah,Broder,476086,1955-05-20,1986-08-31
Arnould,Raoux,476097,1952-05-13,1986-10-24
Zhenbing,Massonet,476099,1955-04-12,1986-07-18
Munir,Landherr,476100,1955-06-23,1987-06-15
Flemming,Stamatiou,476105,1954-07-20,1985-08-20
Guiseppe,Mitsuhashi,476106,1954-04-28,1986-09-21
Falguni,Honiden,476116,1953-08-23,1985-04-27
Toney,Pardalos,476132,1954-01-09,1987-02-25
Masali,Legleitner,476146,1952-04-26,1988-07-07
Bodh,Serre,476158,1952-10-09,1986-04-24
Lunjin,Danner,476162,1952-04-16,1986-01-13
Mads,Demke,476165,1952-07-15,1987-12-30
Subhada,Quittner,476166,1952-03-16,1988-10-28
Genta,Dulli,476167,1955-05-24,1988-12-07
Piyawadee,Chimia,476178,1954-10-29,1987-12-08
Basant,Lueh,476180,1952-03-23,1986-12-20
Younwoo,Zumaque,476181,1954-01-25,1987-05-03
Shahid,Hofman,476184,1954-08-20,1988-12-29
Nathan,Porenta,476190,1955-03-05,1987-10-09
Vivian,Heijenga,476197,1952-02-15,1986-01-20
Ohad,Mateescu,476203,1954-07-02,1988-10-07
Kristian,Mellouli,476222,1953-06-30,1986-07-20
Alejandra,dAstous,476224,1954-09-29,1986-08-16
Pintsang,Haddadi,476229,1954-12-29,1988-01-30
Hein,McFarlin,476239,1955-04-23,1988-04-30
Shem,Krone,476244,1953-08-29,1986-10-13
Ohad,Mullainathan,476282,1954-07-11,1986-05-09
Roded,Junot,476290,1953-08-30,1985-09-18
Tsz,Vadhan,476309,1954-12-09,1987-03-20
Mihalis,McFarlan,476311,1952-11-05,1987-10-09
Jinxi,Gente,476314,1955-12-21,1986-04-18
Sushant,Angelopoulos,476315,1954-01-09,1987-11-24
Toshimi,Hiyoshi,476319,1953-06-13,1985-08-09
Oldrich,Vilarrasa,476329,1952-06-21,1988-03-14
Mang,Gubsky,476345,1952-05-30,1986-11-24
Bojan,Morrow,476347,1952-04-18,1986-06-22
Mads,Veeraraghavan,476353,1953-02-24,1987-09-21
Arto,Vidal,476354,1954-05-16,1985-12-27
Yongmao,Takanami,476364,1953-01-01,1986-06-09
Jiang,Desikan,476367,1952-08-04,1988-12-05
Susanne,Pillow,476394,1953-11-17,1987-09-02
Gaurav,Alameldin,476396,1955-07-22,1987-10-03
Paddy,Schlegelmilch,476400,1953-05-03,1988-08-30
Akemi,Gunderson,476410,1953-11-02,1988-08-21
Maja,Noriega,476418,1955-01-07,1985-04-18
Kristof,Iisaka,476423,1954-07-15,1986-11-20
Dipayan,Molberg,476426,1952-11-19,1988-05-01
Rosita,Beutelspacher,476434,1955-07-11,1988-11-28
Yannis,Weedon,476439,1952-08-22,1987-09-24
Lene,Wielonsky,476448,1955-02-20,1987-05-25
Tamiya,Tyugu,476449,1953-06-04,1987-01-31
Fatemeh,Baca,476454,1953-05-02,1985-05-07
Remko,Rodiger,476456,1955-04-06,1988-11-20
Sasan,Zlotek,476468,1954-08-15,1986-08-30
Mayumi,Lamma,476469,1955-07-13,1988-05-28
Rosli,Perez,476478,1954-06-10,1986-03-26
Gully,Dichev,476492,1954-03-25,1988-01-25
Lijia,Honiden,476495,1952-08-25,1988-09-24
Masato,Gornas,476505,1953-10-29,1986-08-16
Mizuhito,Kornyak,476509,1954-07-12,1985-08-22
Alagu,Gimarc,476510,1953-10-01,1986-11-24
Ymte,Beeson,476513,1953-08-06,1987-09-22
Almudena,Vasanthakumar,476516,1954-02-23,1986-09-13
Xumin,Penn,476533,1952-06-21,1988-04-06
Huei,Tempesti,476542,1953-06-09,1987-10-22
Christoper,Chelton,476558,1954-01-11,1987-09-11
Zhilian,Brookner,476564,1955-01-25,1985-02-26
Pradeep,Pelc,476578,1952-12-31,1985-03-31
Pantung,Erdi,476583,1954-03-27,1987-04-24
Gonzalo,Noriega,476584,1955-02-17,1985-11-17
Sukumar,Huhdanpaa,476587,1952-04-28,1986-04-03
Irene,Aingworth,476588,1955-11-28,1985-10-30
Lijie,Kaminger,476596,1955-02-08,1987-10-10
Achilleas,Kawashimo,476618,1954-06-06,1985-12-16
Janalee,Terlouw,476621,1952-10-01,1986-02-07
Hinrich,Plesums,476628,1953-04-24,1986-05-23
Remko,Daescu,476648,1955-03-08,1987-06-26
Baziley,Lichtner,476652,1955-03-07,1985-05-24
Georgy,Sabnani,476657,1955-02-12,1985-08-19
KayLiang,Winter,476671,1953-11-16,1988-02-10
Uwe,Speel,476702,1955-04-11,1987-07-26
Sajjad,Ramaiah,476714,1954-08-14,1987-07-26
Kagan,Kamble,476724,1955-08-12,1987-01-13
Nechama,Bach,476733,1952-10-08,1987-02-16
Sanjit,Matzen,476742,1955-01-07,1986-12-17
Baziley,Morrey,476761,1954-07-01,1986-05-20
Claudi,Plumb,476774,1953-01-09,1988-03-14
Gino,Leaver,476783,1954-08-12,1988-04-03
Annemarie,Nations,476789,1952-04-06,1988-07-31
Iara,Beznosov,476795,1952-10-13,1986-04-02
Navin,Kilgour,476796,1955-09-26,1986-09-10
Carrsten,Denos,476803,1954-08-03,1988-08-05
Peer,Pusterhofer,476807,1953-03-02,1988-01-16
Yonghong,Camurati,476815,1955-10-25,1986-07-10
Jianhao,Pehl,476819,1954-05-26,1986-11-22
Yongqiao,Merli,476822,1952-05-27,1988-07-01
Hiroyasu,Kitsuregawa,476825,1952-08-15,1985-06-15
Garnik,Bernatsky,476828,1954-07-12,1987-05-06
Rosita,Godskesen,476829,1953-02-25,1985-03-31
Vasilis,Imataki,476865,1955-07-10,1986-06-13
Serap,Grospietsch,476894,1953-10-12,1986-03-20
Ronghao,Bratten,476898,1955-11-08,1988-04-05
Maren,Fairtlough,476919,1952-06-08,1987-10-21
Idoia,Kobuchi,476922,1954-08-27,1987-08-24
Mayuri,Kobara,476933,1952-07-05,1986-08-12
Emdad,Magliocco,476935,1953-09-11,1987-07-19
Djelloul,Talmon,476954,1954-03-02,1985-10-04
Christ,Haumacher,476963,1954-05-11,1985-03-24
Ziyad,Molberg,476983,1953-05-08,1988-12-12
Margareta,Cheshire,476987,1954-03-13,1986-08-23
Bowen,Gente,476997,1952-06-02,1985-09-28
Xinan,Uhrig,476998,1952-05-12,1986-10-06
Kristina,Peng,477013,1952-10-25,1985-05-30
Achilleas,Matteis,477017,1953-10-31,1988-12-01
Tomokazu,Spinelli,477019,1955-07-12,1985-12-17
Uta,Copas,477021,1952-12-19,1988-12-17
Alois,Siksek,477030,1953-07-09,1985-04-22
Zhaofang,Montresor,477037,1953-05-17,1988-09-13
Sadun,Krone,477038,1952-02-18,1988-09-12
Arup,Emiris,477054,1952-12-16,1986-06-18
Juichirou,Lindqvist,477057,1953-10-07,1986-06-18
Shigeu,Luft,477061,1955-06-11,1988-07-15
Ult,Brickell,477065,1954-02-28,1987-11-18
Aria,Cannata,477081,1952-12-19,1987-03-30
Mechthild,Swiler,477095,1953-08-03,1988-04-22
Aleksander,Puppe,477096,1953-05-21,1987-06-13
Alassane,Velasco,477115,1954-05-09,1988-08-01
Huiqun,Matzov,477116,1952-06-29,1986-09-10
Hatim,Hutton,477118,1952-10-11,1987-02-03
Shan,Chinin,477126,1955-09-14,1986-06-16
Chikara,Gubsky,477133,1952-02-24,1987-02-18
Gilbert,Vrecion,477135,1954-08-07,1986-10-12
Christfried,Murrill,477140,1953-06-20,1988-12-03
Mrinalini,Stenning,477142,1953-11-16,1985-12-22
Augustine,Pramanik,477144,1954-12-29,1985-05-17
Georgy,Gilg,477145,1955-06-02,1985-12-14
Kazuhiro,Birrer,477158,1955-04-21,1988-02-11
Florian,Streit,477160,1952-02-12,1985-04-28
Dzung,Menhoudj,477183,1955-06-14,1988-01-19
Pranay,Versino,477186,1954-06-02,1986-05-06
Xianlong,Furedi,477194,1955-10-30,1988-11-04
Stevo,Spataro,477197,1955-07-29,1986-09-08
Xinan,Paciorek,477199,1954-07-31,1985-10-16
Miomir,Erev,477205,1954-10-20,1985-11-29
Dipayan,Zielinski,477232,1952-09-03,1985-12-12
Bangqing,Rathonyi,477238,1952-06-22,1988-12-11
Takahira,Cronan,477239,1952-03-23,1987-11-25
Mara,Zeilberger,477246,1953-04-23,1987-06-27
Jayson,Ambroszkiewicz,477251,1952-12-22,1986-02-08
Serenella,Juneja,477255,1952-05-01,1985-06-17
Susanna,Gyimothy,477271,1953-03-11,1986-09-08
Michaela,Crabtree,477274,1953-11-08,1985-09-28
Sachio,Marletta,477275,1954-10-22,1988-11-16
Mart,Lorcy,477281,1954-09-19,1987-05-27
Hidekazu,Gilg,477291,1953-02-22,1985-12-29
Zengping,Denny,477298,1953-12-02,1987-04-11
Florian,Bierman,477300,1953-04-27,1985-06-17
Chenxi,Budinsky,477302,1954-05-07,1986-04-18
Kousuke,Zambonelli,477303,1955-11-15,1986-01-12
Mohammed,Matzen,477306,1953-04-11,1987-09-21
Alejandra,Brandsma,477308,1955-03-25,1985-02-23
Steve,Simmel,477309,1954-06-11,1987-12-07
Fay,Ramalingam,477312,1955-07-01,1987-05-01
Waiman,Schneeberger,477313,1955-12-15,1987-03-03
Premal,Hanratty,477314,1952-03-21,1986-09-08
Guther,Lindqvist,477333,1953-04-10,1987-10-22
Margareta,Osgood,477337,1952-12-25,1985-04-09
Aleksander,Linares,477345,1954-03-27,1986-05-16
Clyde,Fioravanti,477348,1955-12-10,1987-02-16
Minghong,Siegrist,477358,1952-08-28,1985-05-21
Kyoichi,Azadmanesh,477366,1953-07-03,1986-10-04
Odinaldo,Badache,477370,1954-03-29,1985-11-07
Yuping,Serdy,477381,1953-01-30,1987-12-26
Abdulah,Claffy,477389,1952-03-07,1986-06-28
Aruna,Falby,477399,1954-03-20,1985-05-04
Qunsheng,Hanratty,477428,1954-10-04,1986-12-14
Tzu,Vendrig,477432,1953-05-21,1988-08-06
Stein,Matzke,477434,1953-09-27,1987-11-04
Ashish,Birjandi,477439,1952-03-01,1986-02-10
Geraldo,Plessier,477443,1955-06-14,1985-11-14
Babette,Erez,477444,1955-02-01,1985-06-09
Kamran,Thiran,477461,1952-12-24,1985-02-14
Remmert,Papadias,477468,1955-05-30,1987-08-05
Flemming,Mikschl,477473,1953-02-14,1985-06-08
Lein,Bahl,477480,1952-03-20,1987-10-30
Fatemeh,Luga,477483,1955-05-05,1986-07-29
Kwangjo,Schnelling,477485,1955-05-04,1986-04-29
Dekang,Salinas,477488,1952-12-01,1986-09-07
Ortrud,Pashtan,477497,1955-05-24,1988-04-23
Koldo,Majewski,477498,1955-03-08,1988-06-08
Gonzalo,Bernatsky,477508,1955-06-04,1985-07-23
Atreyi,Demizu,477510,1952-05-02,1987-08-19
Angel,Reistad,477514,1955-06-14,1985-11-26
Patricio,Kavvadias,477523,1953-09-27,1985-04-24
Tonia,Waeselynck,477526,1954-01-16,1988-10-21
Eckart,Assaf,477534,1953-04-07,1986-03-11
Chenyi,Hutter,477540,1953-08-17,1986-05-09
Alexius,Pouyioutas,477543,1955-11-21,1985-05-16
Shaunak,Preusig,477545,1955-02-08,1987-04-07
Maja,Anguita,477565,1955-01-16,1985-12-23
Anwar,Gelosh,477566,1952-03-07,1988-11-29
Doohun,Bharadwaj,477567,1955-04-29,1987-02-12
Gal,Osgood,477571,1952-06-19,1987-11-29
Lech,Tyugu,477574,1955-01-04,1986-04-04
Nikolaos,Guerreiro,477580,1954-09-23,1986-11-16
Honesty,Mateescu,477584,1955-11-28,1987-03-18
Chrisa,Schonegge,477587,1955-05-23,1985-10-11
Elrique,Merel,477592,1955-04-22,1987-02-05
Aris,Yoshizawa,477594,1954-04-22,1985-03-31
Arto,Linares,477595,1952-07-12,1986-06-02
LiMin,Ghemri,477616,1955-06-26,1986-04-20
Elgin,Pelz,477637,1954-07-12,1986-03-18
Atreye,Koshino,477652,1954-02-14,1986-03-23
Serap,Oxenboll,477655,1952-10-17,1988-04-30
Giao,Bruckman,477658,1954-12-13,1988-03-30
Mikhail,Segond,477671,1954-04-08,1986-01-05
Mizuhito,Woycyznski,477673,1954-12-15,1986-01-29
Naftaly,Serre,477678,1955-05-09,1988-07-22
Chenye,Bach,477679,1953-08-17,1986-07-27
Adil,Miyakawa,477682,1954-12-17,1988-07-04
Taegyun,Rabehasaina,477684,1953-09-14,1985-03-25
Huican,Roccetti,477700,1952-12-20,1987-01-19
Ayonca,Shumilov,477701,1953-09-18,1986-06-17
Sashi,Duclos,477708,1954-12-03,1988-05-27
Radhia,Zhang,477718,1954-04-19,1985-08-08
Zvonko,Choobineh,477727,1953-06-06,1988-07-19
Vojin,Raney,477734,1954-11-28,1985-09-26
Nevin,Lamma,477738,1955-11-04,1985-06-25
Jiang,Iwayama,477744,1953-04-27,1988-09-28
Maha,Taubman,477747,1953-06-14,1988-12-27
Parviz,Taubman,477754,1952-08-21,1987-01-15
Pragnesh,Iivonen,477756,1952-05-15,1988-08-29
Abdulah,Fadgyas,477778,1952-12-30,1987-05-24
Bikash,Gajiwala,477783,1952-02-29,1985-06-01
Bouchung,Brookman,477795,1952-06-26,1986-06-17
Shai,Whitcomb,477811,1952-03-20,1986-10-22
Arup,Luce,477833,1953-11-08,1985-12-10
Arra,Warwick,477838,1953-08-16,1986-05-20
Kwangho,Journel,477842,1954-11-26,1987-12-22
Gad,Rosay,477852,1955-01-23,1985-08-09
Selwyn,Servi,477860,1953-09-07,1988-02-01
Navin,Pero,477874,1953-04-23,1987-03-12
Arvind,Furudate,477880,1954-09-07,1986-01-03
Taizo,Bennet,477883,1955-06-13,1987-07-09
Geraldo,Zobel,477895,1955-04-27,1985-10-29
Mahendra,Varley,477906,1952-11-04,1985-03-07
Akeno,Danlos,477912,1953-08-05,1986-04-08
Moriyoshi,Wissmann,477922,1955-11-06,1986-02-11
Augustine,Conde,477923,1953-08-04,1985-11-06
Isamu,Stiles,477930,1953-06-21,1985-12-12
Jessie,Koblitz,477937,1952-09-27,1985-02-04
Thodoros,Templeman,477947,1953-11-08,1986-03-10
Ghassan,Lieberherr,477955,1954-05-12,1985-06-27
Richara,Thiran,477964,1953-02-18,1988-11-05
Tommaso,Birge,477971,1954-01-05,1986-12-08
Beshir,Mattern,477985,1953-10-30,1985-05-03
Troy,Vanwelkenhuysen,477988,1953-12-21,1987-10-16
Alejandra,Aingworth,477990,1953-04-07,1985-06-06
Sanjiv,Chorvat,477993,1954-08-03,1988-03-02
Werner,Bage,478005,1953-12-07,1985-07-29
